key,0,1,2
388,"Summon forth His Royal Headness on Parade, that all may bask in the splendor of a well-formed noggin.","This uncanny mascot of a forgotten amusement park has no tolerance for unsightly heads, and will stop at nothing to separate those that fail to satisfy him from their bodies. The only way to escape his scrutiny is to ride him, thereby becoming one with his flawless noggin.","I shall not rest until my every subject<hex:02100103>bears a beauteous noggin!<hex:02100103>   - His Royal Headness Leonogg I"
389,"Manifest your wings of the knighthood. Their vibrant red hue exudes the passion of a dutiful knight.","Found within the ruins of Alexandria Castle, these armor-clad wings are reminiscent of the formidable machine imbued with the memories of Zelenia, former second-in-command of the royal knights of Alexandria. While their origin is shrouded in mystery, they exude the passion of a knight who lived to serve her queen.","She was the soul of conviction─<hex:02100103>and so are we!<hex:02100103>   - Kenwrec"
390,"Call into battle your magitek slasher. Has been stripped of its blades and is therefore safe to ride.","An autonomous imperial warmachina designed in the likeness of a vilekin; the razor-sharp blades fitted onto their forelimbs are said to haunt the dreams of many an enemy soldier. This particular unit was seized by the Eorzean Alliance, and subsequently disarmed for use in transportation.","My expertise is more<hex:02100103>in hacking and slashing.<hex:02100103>   - Giott"
391,"","",""
392,"","",""
393,"Summon forth Vurgar the Loyal, and give your enemies twenty seconds to comply.","In ages past, the Yok Huy employed golems such as this as weapons of war, but following Tuliyollal's founding, they refrained from creating new ones out of their newfound aversion to conflict. In the Yok Huy tongue, the name Vurgar simply means “one who possesses a body of stone.”","If you want the golem restored,<hex:02100103>you may leave it to my husband!<hex:02100103>   - Dulia-Chai"
394,"Summon forth your wanyudo, and hold on for dear life as the nightmare rolls on.","Appearing as an oxcart wheel adorned with a demonic face, this automaton originating from the Far East is created in the likeness of mythical apparitions that steal the souls of any who look upon them. While originally intended to repel intruders, it can also serve as a mode of transport for those with sufficient endurance.","Creaky wheels get the<hex:02100103>grease around here!<hex:02100103>   - Nitowikwe"
395,"Summon forth your forgiven mimicry. Not actually a sin eater, so it can be ridden without fear of turning those around you into one.","Found prowling Pilgrim's Traverse, this motley creature appeared to be a sin eater at first glance, but is in fact a variety of ambulating plant. It is believed that it learned to assume its present form in order to survive in the Light-flooded First.","I don't think anyone can truly<hex:02100103>mimic your unique strengths.<hex:02100103>   - Jessie"
396,"Summon forth your Ambulario, and ride in the delightfully fiendish spirit of All Saints' Wake.","Designed in the fiendish likeness of the Impresario, the leader of the Continental Circus, this automaton incorporates an enchantment which allows it to weave festive glamours. Its head also produces a satisfyingly sonorous bonk when struck, for a more mundane sort of amusement.","Hello there, pumpkin!<hex:02100103>Enjoying the festivities, I hope?<hex:02100103>   - Continental Circus Publicist"
397,"Summon forth your shagcoat cat, a gigantic-yet-gentle feline with a penchant for sporting a blue bowtie.","Native to Tural, this enormous breed of cat is regarded as a gentle giant on account of its intelligence and mild temperament. While those who have gained its trust are permitted upon its back, would-be riders should be prepared to get fur everywhere when it sheds its shaggy coat during the warmer seasons.","Let us spread a love for<hex:02100103>all things feline far and<hex:02100103>wide across the land!<hex:02100103>   - Neko Bugyo"
398,"Summon forth your Seikret, the steed of choice for serious hunters.","A beast of burden known for its strength and swiftness. Additionally possessed of a superior sense of smell, they are able to track prey over great distances, making them an indispensable hunting companion whence they hail.","So what's the adventure?<hex:02100103>Monster hunting?<hex:02100103>   - Yozan"
399,"Summon forth your Felyne support team cart, safe in the knowledge that there is no reward penalty for riding it.","Featuring a time-tested construction, this cart is purpose-built to bear distressed hunters to safety. No matter how dangerous the destination, the Felynes will never fail to sally forth to the rescue, but it appears some hunters would not be caught dead being carted away.","That was meow-gnificent!<hex:02100103>   - Felyne"
400,"Summon forth your yan, a sheep spirit whose disarmingly adorable appearance belies its tremendous might.","Hailing from the Ninth, this unusually proportioned sheep is held to be a benevolent spirit that bestows blessings in exchange for an offering of diamonds. This entity in particular is especially genial and generous, and gladly employs its powers in service to your transportation.","I believe diamonds<hex:02100103>would be best for that.<hex:02100103>   - Crystal Merchant"
401,"Summon forth your interstellar dhalmel, and ride it boldly where no dhalmel has gone before.","This dhalmel was a subject in adaptability testing for life-forms native to Etheirys. As their kind is found in multifarious lands, from arid wastes to floating isles, they are believed to be highly adaptable, and it is hoped that they will also thrive in interstellar environments.","If some ill misfortune befalls you─<hex:02100103>say, you're trampled by the dhalmels─<hex:02100103>know that your remains will not go to waste.<hex:02100103>   - Atelloune"
402,"Deploy your cosmoboard, and shred up the cosmos (figuratively) wherever you go.","Originally used to convey workers around Sinus Ardorum as part of the Cosmoliner network, this hovering board has undergone modification to incorporate a crystal power source. The result is a personal mode of transportation that is unbound to set routes, and looks radical besides.","How in the world do they<hex:02100103>make it hover like that?<hex:02100103>   - Anxious Girl"
403,"Summon forth your chandelier of First Light, and live like tomorrow doesn't exist. Like it doesn't exist.","A furnishing at the Church of the First Light, this chandelier was imbued with levitation magicks to prevent it from falling and causing injury. In a development the church could not have foreseen, it has since been enhanced by fae enchantments and made able to soar the skies while bearing a rider.","My, how fancy. Though I suppose<hex:02100103>this is a rather fancy place, isn't it.<hex:02100103>   - Moogle Suitor"
404,"","",""
405,"","",""
406,"","",""
407,"Manifest your wings of death. Their somber hue exudes a sense of impending doom.","Found within the Meso Terminal, these somber wings are reminiscent of Necron, the dark primal brought forth by the fear of death that had gripped Alexandrians. While their origin is shrouded in mystery, only one who stands unyielding beneath the weight of impending doom can hope to bear them.","You are bound by the limits<hex:02100103>of flesh. It will betray you.<hex:02100103>   - Calyx"
408,"Summon forth your ornamental shrublet. Seeks either revenge or proliferation or both on its way to a new land.","This ambulating plant appears to be an offshoot of the ornamental shrubs you encountered along Pilgrim's Traverse. Though it is unclear whether it desires revenge for its fallen parents or simply wishes to sow its seeds in faraway lands, it has seemingly decided to follow you.","Only the most fearsome<hex:02100103>bits of shrubbery get given<hex:02100103>elite mark status.<hex:02100103>   - Aytienne"
409,"","",""
410,"","",""
411,"Summon forth your dynamite, a soulkin favored of the merchant Rowena. House-trained and should therefore not explode in a fiery conflagration.","A variety of fiend that is brought to life when an inanimate rock is imbued with aether. Due to the possibility that it harbors precious stones, this specimen was acquired by Rowena and entrusted to the care of Khloe Aliapoh. As a result, it has become so familiar with people that it is willing to carry a rider.","Oh, d-dear... A swarm of dynamite<hex:02100103>has drifted inside the burrow!<hex:02100103>   - Warringway"
412,"","",""
413,"Call into battle your Lowrider T1RANT, and rule the roads with an iron fist (around the custom leather-bound steering wheel).","This vintage vehicle manufactured in Lindblum once belonged to the president of the Arcadion, who had inherited it from his forebears. It was comprehensively modified with cutting-edge technology for the Tyrant's use, and boasts enhanced flight capabilities as well as the latest comforts, the better to lord it over the peasants.","Not bad for an antique...<hex:02100103>   - Vitus quo Messalla"
414,"Summon forth your uolon, a great big beast that tends the forest with a great big grin.","This enormous beastkin native to the temperate forests of eastern Yok Tural is believed to be closely related to trolls and yetis. Possessed of exceptional intelligence, it has been observed accelerating plant growth by way of peculiar dances and aetheric emissions, a behavior that has earned it the attention of scholars.","I'd have to recommend<hex:02100103>an uolon bristle hairbrush.<hex:02100103>   - Vapli"
415,"","",""
416,"","",""
417,"","",""
418,"","",""
419,"","",""
420,"","",""
421,"","",""
422,"Manifest your wings of mist. Their eldritch aura exudes an unstoppable resolve.","Found along the railroad tracks near Treno, these eldritch wings are reminiscent of the Doomtrain, the monstrous locomotive that had sped nonstop across the Mist Continent for long years. While their origin is shrouded in mystery, they exude the steely resolve of one who walks levin-ravaged wastes.","It's a veritable calamity on rails.<hex:02100103>   - Eyaney"
423,"","",""
424,"","",""
425,"","",""
426,"","",""
427,"","",""
428,"Summon forth your Turali snowman, and frolic as only Ryoqor Terteh can.","A snowman designed in the likeness of Ryoqor Terteh, one of the playful spirits that call Worqor Zormor home. Said spirit is known to disguise itself as a snowman in order to sneak into settlements─a trick which you can now also perform thanks to the enchantment which allows this imitation to carry a single person.","Have you ever beheld such<hex:02100103>a magnificent snowman!?<hex:02100103>   - Frost Fanatic"
429,"","",""
430,"","",""
431,"","",""
432,"","",""
433,"","",""
434,"","",""
435,"","",""
436,"","",""
437,"","",""
438,"","",""
439,"","",""
440,"","",""
441,"","",""
442,"","",""
443,"","",""
444,"","",""
445,"","",""
446,"","",""
447,"","",""
448,"","",""
449,"","",""
450,"","",""
