key,0,1,2,3,4,5,6,7,8,9,10,11
69,0,0,0,0,0,"","","","","",0,0
70,0,0,0,0,0,"","","","","",0,0
71,0,0,0,0,0,"","","","","",0,0
72,0,0,0,0,0,"","","","","",0,0
73,0,0,0,0,0,"","","","","",0,0
74,0,0,0,0,0,"","","","","",0,0
75,0,0,0,0,0,"","","","","",0,0
76,0,0,0,0,0,"","","","","",0,0
77,0,0,0,0,0,"","","","","",0,0
78,0,0,0,0,0,"","","","","",0,0
79,0,0,0,0,0,"","","","","",0,0
80,0,0,0,0,0,"","","","","",0,0
81,0,0,0,0,0,"","","","","",0,0
82,0,0,0,0,0,"","","","","",0,0
83,0,0,0,0,0,"","","","","",0,0
84,0,0,0,0,0,"","","","","",0,0
85,0,0,0,0,0,"","","","","",0,0
86,0,0,0,0,0,"","","","","",0,0
87,0,0,0,0,0,"","","","","",0,0
88,0,0,0,0,0,"","","","","",0,0
89,0,0,0,0,0,"","","","","",0,0
90,0,0,0,0,0,"","","","","",0,0
91,1,0,0,0,0,"/pvpteam","/pt","ALIASES:<hex:02100103>　/pvpteam, /pt<hex:02100103>USAGE:<hex:02100103>　/pvpteam [message]<hex:02100103><hex:02100103>→Sends a message to all members of your PvP team, regardless of their location. Typing /pvpteam or /pt without a message switches the default chat mode to [PvP Team].<hex:02100103><hex:02100103>>>Examples:<hex:02100103>　 /pvpteam Hello<hex:02100103>　(Sends the message ""Hello""<hex:02100103>　to your PvP team.)<hex:02100103><hex:02100103>　/pvpteam<hex:02100103>　(Switches the default chat<hex:02100103>　mode to [PvP Team].)","","",1021,0
92,1,0,0,0,0,"/cwlinkshell","/cwl","ALIASES:<hex:02100103>　/cwlinkshell, /cwl<hex:02100103>USAGE:<hex:02100103>　/cwlinkshell [message]<hex:02100103><hex:02100103>→Sends a message to all members of your active cross-world linkshell, regardless of their location. Typing /cwlinkshell or /cwl without a message switches the default chat mode to your active cross-world linkshell channel.","","",1021,0
93,0,0,0,0,0,"","","","","",0,0
94,0,0,0,0,0,"","","","","",0,0
95,0,0,0,0,0,"","","","","",0,0
96,0,0,0,0,0,"","","","","",0,0
97,0,0,0,0,0,"","","","","",0,0
98,0,0,0,0,0,"","","","","",0,0
99,0,0,0,0,0,"","","","","",0,0
100,0,0,0,0,0,"","","","","",0,0
101,1,0,0,0,0,"/beginner","/b","ALIASES:<hex:02100103>　/novice, /n<hex:02100103>USAGE:<hex:02100103>　/novice [message]<hex:02100103><hex:02100103>→Sends a message to the [Novice Network]. The message will not be displayed if a PC has deselected [Novice Network] in the chat filter. Typing /novice or /n without a message switches the default chat mode to [Novice Network].<hex:02100103><hex:02100103>>>Examples:<hex:02100103>　 /novice Hello<hex:02100103>　(Sends the message ""Hello""<hex:02100103>　to the Novice Network.)<hex:02100103><hex:02100103>　/novice<hex:02100103>　(Switches the default chat<hex:02100103>　mode to [Novice Network].)","/novice","/n",1021,0
102,1,0,0,0,0,"/say","/s","ALIASES:<hex:02100103>　/say, /s<hex:02100103>USAGE:<hex:02100103>　/say [message]<hex:02100103><hex:02100103>→Sends a message to all PCs within a small radius. The message will not be displayed if a PC has deselected [Say] in the chat filter. Typing /say or /s without a message switches the default chat mode to [Say].","","",1023,0
103,1,0,0,0,0,"/shout","/sh","ALIASES:<hex:02100103>　/shout, /sh<hex:02100103>USAGE:<hex:02100103>　/shout [message]<hex:02100103><hex:02100103>→Sends a message to all PCs in the same area. The message will not be displayed if a PC has deselected [Shout] in the chat filter.","","",1021,0
104,3,0,0,0,0,"/tell","/t","ALIASES:<hex:02100103>　/tell, /t<hex:02100103>USAGE:<hex:02100103>　/tell [PC name]@[World name] [message]<hex:02100103><hex:02100103>→Sends a message to a specific PC on a specified World. When specifying a World other than your own, the message can only be sent to PCs that are on your friend list or recruiting party members via the Party Finder. This message cannot be seen by other PCs, and will not be displayed if [Tell] is deselected in the chat filter. Typing /tell or /t [PC name]@[World name] without a message switches the default chat mode to [Tell].<hex:02100103><hex:02100103>>>Example:<hex:02100103>　/tell [PC name]@Bahamut Hello<hex:02100103>　(Sends the message ""Hello"" to<hex:02100103>　[PC name] on the World<hex:02100103>　Bahamut.)","","",1021,0
105,1,0,0,0,0,"/party","/p","ALIASES:<hex:02100103>　/party, /p<hex:02100103>USAGE:<hex:02100103>　/party [message]<hex:02100103><hex:02100103>→Sends a message to all members of your current party, regardless of their location. The message will not be displayed if a PC has deselected [Party] in the chat filter. Typing /party or /p without a message switches the default chat mode to [Party].","","",1021,0
106,1,0,0,0,0,"/linkshell","/l","ALIASES:<hex:02100103>　/linkshell, /l<hex:02100103>USAGE:<hex:02100103>　/linkshell [message]<hex:02100103><hex:02100103>→Sends a message to all members of your active linkshell, regardless of their location. Typing /linkshell or /l without a message switches the default chat mode to [Linkshell].","","",1021,0
107,1,0,0,0,0,"/linkshell1","/l1","ALIASES:<hex:02100103>　/linkshell1, /l1<hex:02100103>USAGE:<hex:02100103>　/linkshell1 [message]<hex:02100103><hex:02100103>→Sends a message to all members of the linkshell you have registered in linkshell slot 1, regardless of their location.","","",1021,0
108,1,0,0,0,0,"/linkshell2","/l2","ALIASES:<hex:02100103>　/linkshell2, /l2<hex:02100103>USAGE:<hex:02100103>　/linkshell2 [message]<hex:02100103><hex:02100103>→Sends a message to all members of the linkshell you have registered in linkshell slot 2, regardless of their location.","","",1021,0
109,1,0,0,0,0,"/linkshell3","/l3","ALIASES:<hex:02100103>　/linkshell3, /l3<hex:02100103>USAGE:<hex:02100103>　/linkshell3 [message]<hex:02100103><hex:02100103>→Sends a message to all members of the linkshell you have registered in linkshell slot 3, regardless of their location.","","",1021,0
110,1,0,0,0,0,"/linkshell4","/l4","ALIASES:<hex:02100103>　/linkshell4, /l4<hex:02100103>USAGE:<hex:02100103>　/linkshell4 [message]<hex:02100103><hex:02100103>→Sends a message to all members of the linkshell you have registered in linkshell slot 4, regardless of their location.","","",1021,0
111,1,0,0,0,0,"/linkshell5","/l5","ALIASES:<hex:02100103>　/linkshell5, /l5<hex:02100103>USAGE:<hex:02100103>　/linkshell5 [message]<hex:02100103><hex:02100103>→Sends a message to all members of the linkshell you have registered in linkshell slot 5, regardless of their location.","","",1021,0
112,1,0,0,0,0,"/linkshell6","/l6","ALIASES:<hex:02100103>　/linkshell6, /l6<hex:02100103>USAGE:<hex:02100103>　/linkshell6 [message]<hex:02100103><hex:02100103>→Sends a message to all members of the linkshell you have registered in linkshell slot 6, regardless of their location.","","",1021,0
113,1,0,0,0,0,"/linkshell7","/l7","ALIASES:<hex:02100103>　/linkshell7, /l7<hex:02100103>USAGE:<hex:02100103>　/linkshell7 [message]<hex:02100103><hex:02100103>→Sends a message to all members of the linkshell you have registered in linkshell slot 7, regardless of their location.","","",1021,0
114,1,0,0,0,0,"/linkshell8","/l8","ALIASES:<hex:02100103>　/linkshell8, /l8<hex:02100103>USAGE:<hex:02100103>　/linkshell8 [message]<hex:02100103><hex:02100103>→Sends a message to all members of the linkshell you have registered in linkshell slot 8, regardless of their location.","","",1021,0
115,1,0,0,0,0,"/freecompany","/fc","ALIASES:<hex:02100103>　/freecompany, /fc<hex:02100103>USAGE:<hex:02100103>　/freecompany [message]<hex:02100103><hex:02100103>→Sends a message to all members of your free company, regardless of their location. Typing /freecompany or /fc without a message switches the default chat mode to [Free Company].","","",1021,0
116,1,0,0,0,0,"/echo","/e","ALIASES:<hex:02100103>　/echo, /e<hex:02100103>USAGE:<hex:02100103>　/echo [message]<hex:02100103><hex:02100103>→Displays a message that only you can see.","","",1021,0
117,1,0,0,0,0,"/yell","/y","ALIASES:<hex:02100103>　/yell, /y<hex:02100103>USAGE:<hex:02100103>　/yell [message]<hex:02100103><hex:02100103>→Sends a message to all PCs within a large radius. The message will not be displayed if a PC has deselected [Yell] in the chat filter. Typing /yell or /y without a message switches the default chat mode to [Yell].","","",1021,0
118,1,0,0,0,0,"/reply","/r","ALIASES:<hex:02100103>　/reply, /r<hex:02100103>USAGE:<hex:02100103>　/r [message]<hex:02100103><hex:02100103>→Sends a message to the last player from whom you received a /tell.","","",1021,0
119,1,0,0,0,0,"/alliance","/a","ALIASES:<hex:02100103>　/alliance, /a<hex:02100103>USAGE:<hex:02100103>　/alliance [message]<hex:02100103><hex:02100103>→Sends a message to all members of your current alliance, regardless of their location. The message will not be displayed if a PC has deselected [Alliance] in the chat filter. Typing /alliance or /a without a message switches the default chat mode to [Alliance].","","",1021,0
120,0,0,0,0,0,"","","","","",0,0
121,1,0,0,0,0,"/join","","USAGE:<hex:02100103>　/join<hex:02100103><hex:02100103>→Accepts a party invite.","","",4,0
122,1,0,0,0,0,"/decline","","USAGE:<hex:02100103>　/decline<hex:02100103><hex:02100103>→Declines a party invite.","","",4,0
123,2,0,0,0,0,"/invite","","USAGE:<hex:02100103>　/invite [placeholder]<hex:02100103><hex:02100103>→Invites the specified PC to your party. Invites current target when no PC is specified.<hex:02100103><hex:02100103>>>Common Placeholders:<hex:02100103>　<t>, <target>, <1>-<8><hex:02100103><hex:02100103>A full list of Placeholders can be found on the Lodestone Play Guide.","","",4,0
124,2,0,0,0,0,"/kick","","USAGE:<hex:02100103>　/kick [placeholder]<hex:02100103><hex:02100103>→Kicks the specified PC from your party. Kicks current target when no PC is specified.<hex:02100103><hex:02100103>>>Common Placeholders:<hex:02100103>　<t>, <target>, <1>-<8><hex:02100103><hex:02100103>A full list of placeholders can be found on the Lodestone Play Guide.","","",4,0
125,2,0,0,0,0,"/leader","","USAGE:<hex:02100103>　/leader [placeholder]<hex:02100103><hex:02100103>→Promotes the specified PC to party leader. Promotes current target when no PC is specified.<hex:02100103><hex:02100103>>>Common Placeholders:<hex:02100103>　<t>, <target>, <1>-<8><hex:02100103><hex:02100103>A full list of placeholders can be found on the Lodestone Play Guide.","","",4,0
126,2,0,0,0,0,"/leave","","USAGE:<hex:02100103>　/leave<hex:02100103><hex:02100103>→Leave your current party.","","",4,0
127,0,0,0,0,0,"","","","","",0,0
128,0,0,0,0,0,"","","","","",0,0
129,0,0,0,0,0,"","","","","",0,0
130,0,0,0,0,0,"","","","","",0,0
131,2,0,0,0,0,"/check","/c","ALIASES:<hex:02100103>　/check, /c<hex:02100103>USAGE:<hex:02100103>　/check [placeholder]<hex:02100103><hex:02100103>→Examines the specified PC. Examines current target when no PC is specified.<hex:02100103><hex:02100103>>>Common Placeholders:<hex:02100103>　<t>, <target>, <1>-<8><hex:02100103><hex:02100103>A full list of placeholders can be found on the Lodestone Play Guide.","","",160,0
132,2,0,0,0,0,"/trade","","USAGE:<hex:02100103>　/trade [placeholder]<hex:02100103><hex:02100103>→Initiates a trade with the specified PC. Initiates a trade with your current target when no PC is specified.<hex:02100103><hex:02100103>>>Common Placeholders:<hex:02100103>　<t>, <target>, <1>-<8><hex:02100103><hex:02100103>A full list of placeholders can be found on the Lodestone Play Guide.","","",32,0
133,2,1,2,0,0,"/automove","","USAGE:<hex:02100103>　/automove [subcommand]<hex:02100103><hex:02100103>→Begin moving in the current direction you are facing.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>on <hex:0249020103><hex:0248020103>    Initiate automove.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>off <hex:0249020103><hex:0248020103>    Cancel automove.<hex:02100103><hex:02100103>Toggle between on and off when no subcommand is specified.","","",36,0
134,2,0,0,0,0,"/follow","","USAGE:<hex:02100103>　/follow<hex:02100103><hex:02100103>→Automatically follow a specified PC. Follow current target when no PC is specified.","","",36,0
135,0,0,0,0,0,"","","","","",0,0
136,2,0,0,0,0,"/meldrequest","","USAGE:<hex:02100103>　/meldrequest [placeholder]<hex:02100103><hex:02100103>→Sends a materia meld request to the specified PC. Sends request to current target when no PC is specified.<hex:02100103><hex:02100103>>>Common Placeholders:<hex:02100103>　<t>, <target>, <1>-<8><hex:02100103><hex:02100103>A full list of placeholders can be found on the Lodestone Play Guide.","","",32,0
137,0,0,0,0,0,"","","","","",0,0
138,0,0,0,0,0,"","","","","",0,0
139,0,0,0,0,0,"","","","","",0,0
140,0,0,0,0,0,"","","","","",0,0
141,1,0,0,0,0,"/character","/gear","ALIASES:<hex:02100103>　/character, /gear<hex:02100103>USAGE:<hex:02100103>　/character<hex:02100103><hex:02100103>→Opens and closes the Character interface.","","",32,0
142,1,0,0,0,0,"/journal","","USAGE:<hex:02100103>　/journal<hex:02100103><hex:02100103>→Opens and closes the quest journal.","","",32,0
143,1,0,0,0,0,"/dutyfinder","/dfinder","ALIASES:<hex:02100103>　/dutyfinder, /finder<hex:02100103>USAGE:<hex:02100103>　/dutyfinder<hex:02100103><hex:02100103>→Opens and closes the Duty Finder.","/dutyfinder","/finder",800,0
144,1,0,0,0,0,"/armourychest","/armoury","ALIASES:<hex:02100103>　/armourychest, /armoury<hex:02100103>USAGE: <hex:02100103>　/armourychest<hex:02100103><hex:02100103>→Opens and closes your Armoury Chest.","","",32,0
145,1,0,0,0,0,"/huntinglog","/hlog","ALIASES:<hex:02100103>　/huntinglog, /hlog<hex:02100103>USAGE:<hex:02100103>　/huntinglog<hex:02100103><hex:02100103>→Opens and closes the hunting log.","","",32,0
146,1,0,0,0,0,"/craftinglog","/clog","ALIASES:<hex:02100103>　/craftinglog, /clog<hex:02100103>USAGE:<hex:02100103>　/craftinglog<hex:02100103><hex:02100103>→Opens and closes the crafting log.","","",0,0
147,1,0,0,0,0,"/gatheringlog","/glog","ALIASES:<hex:02100103>　/gatheringlog, /glog<hex:02100103>USAGE:<hex:02100103>　/gatheringlog<hex:02100103><hex:02100103>→Opens and closes the gathering log.","","",0,0
148,1,0,0,0,0,"/fishinglog","/flog","ALIASES:<hex:02100103>　/fishinglog, /flog<hex:02100103>USAGE:<hex:02100103>　/fishinglog<hex:02100103><hex:02100103>→Opens and closes the fishing log.","","",32,0
149,1,0,0,0,0,"/achievements","","USAGE:<hex:02100103>　/achievements<hex:02100103><hex:02100103>→Opens the list of in-game FINAL FANTASY XIV achievements.","","",32,0
150,3,1,2,0,0,"/partycmd","/pcmd","ALIASES:<hex:02100103>　/partycmd, /pcmd<hex:02100103>USAGE:<hex:02100103>　/partycmd [subcommand]<hex:02100103><hex:02100103>→Executes various party commands. Can only be used to display the Party menu or add party members when participating in a cross-world party.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>join<hex:0249020103><hex:0248020103><hex:02100103>　　Accept a party invite.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>decline<hex:0249020103><hex:0248020103><hex:02100103>　　Decline a party invite.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>add [placeholder]<hex:0249020103><hex:0248020103><hex:02100103>　　Invite a PC to your party.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>leave<hex:0249020103><hex:0248020103><hex:02100103>　　Leave your current party.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>kick [placeholder]<hex:0249020103><hex:0248020103><hex:02100103>　　Oust a PC from your party.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>breakup <hex:0249020103><hex:0248020103><hex:02100103>　　Dissolve your current party.<hex:02100103><hex:02100103>Opens and closes the Party menu when no subcommand is specified.<hex:02100103><hex:02100103>>>Common Placeholders:<hex:02100103>　<t>, <target>, <1>-<8><hex:02100103><hex:02100103>A full list of placeholders can be found on the Lodestone Play Guide.","","",32,0
151,3,1,2,0,0,"/friendlist","/flist","ALIASES:<hex:02100103>　/friendlist, /flist<hex:02100103>USAGE:<hex:02100103>　/friendlist [subcommand]<hex:02100103><hex:02100103>→Executes various friend list commands.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>add [placeholder]<hex:0249020103><hex:0248020103><hex:02100103>　　Send a PC a friend request.<hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>accept [placeholder]<hex:0249020103><hex:0248020103><hex:02100103>　　Accept a friend request from<hex:02100103>　　a PC.<hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>deny [placeholder]<hex:0249020103><hex:0248020103><hex:02100103>　　Deny a friend request from a<hex:02100103>　　PC.<hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>remove [placeholder]<hex:0249020103><hex:0248020103><hex:02100103>　　Remove a PC from your<hex:02100103>　　friend list.<hex:02100103><hex:02100103>Opens and closes friend list when no subcommand is specified.<hex:02100103><hex:02100103>>>Common Placeholders:<hex:02100103>　<t>, <target>, <1>-<8><hex:02100103><hex:02100103>A full list of placeholders can be found on the Lodestone Play Guide.","","",128,0
